0.0476093,0.168013,-0.0875948,0.230578,0.162247,-1.29113,0.949929,-0.179645,-0.138253,-2.27682,1.34779,-2.16029,
0.0666603,0.174663,-0.0960483,0.222459,0.143327,-1.30626,0.896936,-0.200888,-0.189749,-2.21804,1.26068,-2.17882,
0.0533221,0.17256,-0.104968,0.230253,0.116376,-1.31534,0.911712,-0.0819966,-0.383834,-2.11581,1.20357,-2.38044,
0.0697326,0.179984,-0.123608,0.235093,0.112446,-1.33585,0.863527,-0.102642,-0.419477,-1.99576,1.10163,-2.50517,
0.0696207,0.1915,-0.137823,0.246691,0.100576,-1.35868,0.870511,-0.0867165,-0.477565,-1.88756,1.07393,-2.65985,
0.0798965,0.188119,-0.131151,0.238102,0.0728896,-1.37007,0.828703,-0.0540893,-0.583721,-1.71855,1.01334,-2.84697,
0.0653007,0.189736,-0.128437,0.226696,0.0733913,-1.39796,0.853373,-0.03255,-0.632898,-1.6391,1.05078,-2.95098,
0.0775143,0.189695,-0.118942,0.245721,0.0632678,-1.41864,0.81769,-0.075734,-0.582067,-1.61503,1.01537,-2.93896,
0.0971314,0.189325,-0.127356,0.247789,0.0571502,-1.44382,0.707445,-0.0549221,-0.688551,-1.45076,0.936038,-3.04291,
0.085229,0.188092,-0.131864,0.26103,0.0638252,-1.47117,0.719519,-0.00731212,-0.749737,-1.53813,0.95739,-2.937,
0.0746193,0.183427,-0.14412,0.276598,0.0799846,-1.48971,0.735556,0.0598127,-0.86139,-1.52057,0.976315,-2.9899,
0.0638245,0.193751,-0.145244,0.287319,0.0904766,-1.51582,0.762329,0.00293552,-0.742098,-1.67927,1.01524,-2.77512,
0.0592616,0.197994,-0.154688,0.284994,0.0847926,-1.5469,0.749038,0.0621786,-0.879717,-1.52701,1.0138,-2.96398,
0.0437408,0.209764,-0.150258,0.302363,0.103332,-1.55623,0.827298,-0.0573071,-0.61384,-1.77794,1.0904,-2.67117,
0.0516978,0.218144,-0.14348,0.313462,0.10246,-1.585,0.802074,-0.146686,-0.485193,-1.78781,1.07644,-2.59707,
0.06307,0.213973,-0.137138,0.325513,0.110504,-1.61211,0.731563,-0.203296,-0.424877,-1.7508,1.01364,-2.55874,
0.0836405,0.199787,-0.133354,0.338102,0.119236,-1.62817,0.582428,-0.201117,-0.466203,-1.70442,0.902355,-2.46949,
0.0938408,0.211743,-0.122799,0.355949,0.11944,-1.64949,0.529614,-0.301297,-0.313886,-1.7993,0.897546,-2.25138,
0.111113,0.198153,-0.11864,0.367699,0.119209,-1.6717,0.366222,-0.274585,-0.387964,-1.6494,0.751678,-2.29399,
0.128264,0.203922,-0.119019,0.373637,0.122632,-1.69921,0.16965,-0.314679,-0.346939,-1.51514,0.591498,-2.2715,
0.138636,0.195503,-0.134522,0.398713,0.117148,-1.69187,0.158389,-0.199662,-0.545058,-1.44733,0.601971,-2.33405,
0.149633,0.183691,-0.128889,0.405652,0.126927,-1.71824,0.00510276,-0.193036,-0.557308,-1.14817,0.469492,-2.56641,
0.161871,0.168039,-0.13932,0.423296,0.142745,-1.72639,-0.0951217,-0.0774743,-0.754602,-0.94928,0.449794,-2.6618,
0.170404,0.155682,-0.130062,0.429014,0.136244,-1.75369,-0.193052,0.0486426,-0.977812,-0.735082,0.498232,-2.7464,
0.16646,0.16662,-0.126143,0.439044,0.144418,-1.78222,-0.236797,-0.094896,-0.712875,-0.72677,0.378809,-2.75041,
0.164238,0.169095,-0.121123,0.433574,0.149143,-1.81451,-0.320289,-0.111337,-0.675878,-0.58444,0.346635,-2.80618,
0.139047,0.161809,-0.131347,0.438167,0.145347,-1.83194,-0.150038,0.0257855,-0.941048,-0.746507,0.547375,-2.78677,
0.135087,0.160664,-0.132954,0.438889,0.14475,-1.83468,-0.137652,0.0875104,-1.06264,-0.80112,0.611658,-2.69432,
0.124492,0.169097,-0.134719,0.430744,0.147875,-1.86416,-0.177699,0.0654724,-1.03508,-0.855555,0.628258,-2.5272,
0.126765,0.192198,-0.157143,0.433936,0.146348,-1.87295,-0.221709,0.0450204,-1.01148,-0.792731,0.611457,-2.55347,
0.143089,0.193993,-0.161409,0.433989,0.146429,-1.90199,-0.383318,0.13278,-1.14462,-0.38719,0.613365,-2.88414,
0.14733,0.197405,-0.166458,0.444328,0.154381,-1.93209,-0.47486,0.16034,-1.18001,-0.229452,0.615877,-2.9577,
0.144359,0.200326,-0.155472,0.429421,0.13437,-1.95135,-0.470667,0.144702,-1.14357,-0.168679,0.627928,-3.06587,
0.127261,0.214882,-0.150636,0.421425,0.136016,-1.97453,-0.488965,-0.0350099,-0.831858,-0.334228,0.509185,-2.79591,
0.114351,0.209705,-0.146909,0.418737,0.123259,-2.00199,-0.451205,0.0967818,-1.08413,-0.440166,0.667067,-2.6657,
0.120979,0.203883,-0.138616,0.429687,0.121205,-2.03133,-0.523678,0.1621,-1.18086,-0.306441,0.694683,-2.73815,
0.117334,0.220711,-0.140382,0.423736,0.13537,-2.05574,-0.668765,-0.0250982,-0.826984,-0.237328,0.53309,-2.59467,
0.124383,0.211953,-0.132251,0.43137,0.126928,-2.08419,-0.673001,0.0487187,-0.928342,-0.101215,0.567408,-2.79082,
0.131432,0.203196,-0.12412,0.439003,0.118486,-2.11264,-0.706515,0.1944,-1.16856,-0.0262091,0.682142,-2.83677,
0.133453,0.202346,-0.117644,0.446782,0.113667,-2.14428,-0.72805,0.178261,-1.1149,0.0967494,0.668705,-2.98841,
0.13619,0.201882,-0.115162,0.456786,0.113255,-2.17617,-0.767554,0.233778,-1.19275,0.156918,0.709096,-3.00643,
0.136692,0.204631,-0.111015,0.468895,0.108438,-2.20678,-0.809721,0.283613,-1.26914,0.129614,0.743612,-2.88235,
0.115081,0.207444,-0.108743,0.455692,0.121997,-2.2239,-0.790821,0.0539777,-0.85664,0.196076,0.577897,-3.00635,
0.0858233,0.210874,-0.118521,0.465488,0.118539,-2.23166,-0.643892,0.0074558,-0.842862,-0.0161115,0.606798,-2.95325,
0.0962291,0.211913,-0.112512,0.477371,0.114719,-2.26047,-0.736944,0.0405365,-0.867865,0.0639543,0.61155,-2.90581,
0.106635,0.212952,-0.106503,0.489254,0.110899,-2.28928,-0.800234,0.0602665,-0.86455,0.192456,0.605451,-2.98444,
0.117041,0.213991,-0.100494,0.501137,0.10708,-2.3181,-0.854383,0.0843789,-0.866975,0.306835,0.605767,-3.05554,
0.131067,0.210207,-0.0948492,0.503249,0.0992561,-2.34678,-0.912303,0.235833,-1.0914,0.294147,0.702386,-2.92815,
0.141279,0.207451,-0.090739,0.504788,0.09356,-2.36767,-0.925618,0.369128,-1.30205,0.374079,0.806532,-3.03263,
0.15878,0.212462,-0.0881955,0.497817,0.102183,-2.39356,-0.996973,0.373445,-1.21733,0.534878,0.765127,-3.12768,
0.141228,0.215914,-0.0977463,0.49957,0.112281,-2.41837,-0.992221,0.301579,-1.10041,0.532059,0.734874,-3.12664,
0.132653,0.230514,-0.104345,0.519749,0.124159,-2.43427,-1.02483,0.165639,-0.849126,0.576718,0.616704,-3.10871,
0.122697,0.236055,-0.110229,0.505184,0.12357,-2.46174,-1.03566,0.169257,-0.843604,0.568823,0.640424,-3.07847,
0.135842,0.231101,-0.114911,0.507336,0.127036,-2.49167,-1.05256,0.380057,-1.17532,0.53235,0.781322,-2.99407,
0.126223,0.246472,-0.125591,0.48569,0.119637,-2.50453,-1.08622,0.352488,-1.11796,0.488069,0.78932,-2.86557,
0.125641,0.243024,-0.126627,0.490828,0.119432,-2.53757,-1.06913,0.460598,-1.302,0.504185,0.873892,-2.92206,
0.11132,0.249852,-0.118771,0.482523,0.0983561,-2.55503,-1.0846,0.305956,-1.03244,0.462834,0.794981,-2.83475,
0.112625,0.244865,-0.118997,0.487075,0.103746,-2.58751,-1.09049,0.421953,-1.21189,0.449184,0.877588,-2.78928,
0.111252,0.255528,-0.126073,0.478665,0.102357,-2.6174,-1.12911,0.482821,-1.27942,0.421461,0.92769,-2.66297,
0.0859668,0.249566,-0.118721,0.471684,0.0885849,-2.63021,-1.08286,0.280875,-0.974914,0.427863,0.830047,-2.77426,
0.0936372,0.250136,-0.124824,0.480625,0.0991585,-2.65925,-1.11763,0.438421,-1.20837,0.392698,0.932289,-2.63489,
0.0925128,0.256002,-0.138383,0.466029,0.112758,-2.68192,-1.13433,0.523115,-1.31989,0.413316,0.990473,-2.6168,
0.0871052,0.249276,-0.135706,0.471058,0.122922,-2.71227,-1.11806,0.422903,-1.1159,0.497741,0.904078,-2.76822,
0.0816976,0.24255,-0.133028,0.476087,0.133085,-2.74262,-1.13372,0.480253,-1.18842,0.444685,0.945487,-2.63082,
0.0762899,0.235824,-0.130351,0.481116,0.143248,-2.77297,-1.15683,0.493625,-1.18041,0.422923,0.961983,-2.52349,
0.0708823,0.229098,-0.127674,0.486146,0.153412,-2.80332,-1.17818,0.507239,-1.17147,0.400097,0.97633,-2.41825,
0.0654746,0.222372,-0.124997,0.491175,0.163575,-2.83368,-1.17545,0.502379,-1.13485,0.410683,0.965791,-2.41908,
0.060067,0.215646,-0.122319,0.496204,0.173739,-2.86403,-1.15017,0.487663,-1.0874,0.455674,0.937508,-2.52388,
0.0598251,0.215345,-0.1222,0.496429,0.174193,-2.86539,-1.17224,0.50079,-1.10271,0.421252,0.957233,-2.41906,
0.0436035,0.221382,-0.134204,0.507643,0.186106,-2.88588,-1.2028,0.398105,-0.925112,0.417466,0.915276,-2.34533,
0.0436035,0.221382,-0.134204,0.507643,0.186106,-2.88588,-1.23222,0.393042,-0.908875,0.399201,0.926204,-2.25234,
0.0436035,0.221382,-0.134204,0.507643,0.186106,-2.88588,-1.26736,0.369599,-0.861912,0.39612,0.929551,-2.16842,
0.0436035,0.221382,-0.134204,0.507643,0.186106,-2.88588,-1.30267,0.350712,-0.822333,0.391606,0.933663,-2.08502,
0.0436035,0.221382,-0.134204,0.507643,0.186106,-2.88588,-1.34156,0.306544,-0.744603,0.400547,0.923007,-2.01228,
0.0436035,0.221382,-0.134204,0.507643,0.186106,-2.88588,-1.38153,0.269425,-0.678801,0.408659,0.915885,-1.93956,
0.0436035,0.221382,-0.134204,0.507643,0.186106,-2.88588,-1.42389,0.219344,-0.596461,0.4233,0.905035,-1.8709,
0.0436035,0.221382,-0.134204,0.507643,0.186106,-2.88588,-1.46817,0.175825,-0.525097,0.438118,0.897916,-1.80297,
0.0415691,0.213386,-0.140548,0.511313,0.176137,-2.91605,-1.40506,0.291791,-0.751581,0.359526,1.00484,-1.80964,
0.0458221,0.197333,-0.137872,0.497263,0.155059,-2.93044,-1.42069,0.362782,-0.918897,0.295965,1.13911,-1.66804,
0.0543305,0.209284,-0.134406,0.487134,0.140393,-2.95465,-1.43127,0.355552,-0.84237,0.319395,1.10951,-1.69387,
0.0379016,0.193444,-0.134356,0.466181,0.145398,-2.96676,-1.45903,0.263343,-0.727478,0.293741,1.1275,-1.59014,
0.0368754,0.199474,-0.117568,0.438951,0.139562,-2.97282,-1.52143,0.134051,-0.447075,0.346611,1.03082,-1.56412,
0.0260437,0.19187,-0.112434,0.417518,0.121987,-2.98554,-1.47188,0.159563,-0.507585,0.3014,1.08022,-1.60273,
0.0317155,0.211006,-0.122386,0.426855,0.138322,-3.00112,-1.53286,0.111677,-0.362404,0.365422,1.01346,-1.58546,
0.046911,0.218567,-0.11288,0.427315,0.123055,-3.02392,-1.48702,0.203578,-0.429392,0.376926,1.00113,-1.67694,
0.0344508,0.211675,-0.115145,0.43842,0.0978437,-3.03675,-1.53045,0.131647,-0.432148,0.317755,1.08339,-1.55446,
0.0344508,0.211675,-0.115145,0.43842,0.0978437,-3.03675,-1.57492,0.0754554,-0.36622,0.321218,1.08412,-1.48317,
0.0344508,0.211675,-0.115145,0.43842,0.0978437,-3.03675,-1.62365,0.0237703,-0.308092,0.327155,1.08805,-1.41493,
0.0344508,0.211675,-0.115145,0.43842,0.0978437,-3.03675,-1.66838,-0.0385021,-0.24757,0.32835,1.09206,-1.34485,
0.0344508,0.211675,-0.115145,0.43842,0.0978437,-3.03675,-1.7193,-0.0967306,-0.194576,0.333951,1.09998,-1.27904,
0.0344508,0.211675,-0.115145,0.43842,0.0978437,-3.03675,-1.76601,-0.157666,-0.147259,0.334122,1.11334,-1.21108,
0.0344508,0.211675,-0.115145,0.43842,0.0978437,-3.03675,-1.82092,-0.214955,-0.106639,0.340458,1.13079,-1.14934,
0.0344508,0.211675,-0.115145,0.43842,0.0978437,-3.03675,-1.87102,-0.272401,-0.0740729,0.341441,1.15442,-1.08598,
0.0344508,0.211675,-0.115145,0.43842,0.0978437,-3.03675,-1.93232,-0.326175,-0.047691,0.350969,1.18261,-1.03156,
0.0344508,0.211675,-0.115145,0.43842,0.0978437,-3.03675,-1.98941,-0.377609,-0.0307865,0.356558,1.21717,-0.976878,
0.0344508,0.211675,-0.115145,0.43842,0.0978437,-3.03675,-2.063,-0.424959,-0.0197242,0.374476,1.25746,-0.935265,
0.0344508,0.211675,-0.115145,0.43842,0.0978437,-3.03675,-2.13406,-0.471453,-0.0184521,0.390083,1.30394,-0.894505,
0.0344508,0.211675,-0.115145,0.43842,0.0978437,-3.03675,-2.23614,-0.512657,-0.0235092,0.427984,1.361,-0.876433,
0.0275987,0.199362,-0.102036,0.443451,0.114402,-3.05823,-2.31671,-0.574507,0.0224009,0.455448,1.40731,-0.851248,
0.0279598,0.204771,-0.104628,0.423852,0.113407,-3.08488,-2.14623,-0.519797,0.047112,0.356594,1.33404,-0.824156,
0.0464102,0.21069,-0.115833,0.416688,0.102203,-3.10618,-2.01564,-0.429374,-0.049125,0.25801,1.3285,-0.732886,
0.0464102,0.21069,-0.115833,0.416688,0.102203,-3.10618,-2.05807,-0.465931,-0.0658517,0.254712,1.3756,-0.679352,
0.0605406,0.217954,-0.134124,0.418794,0.0908872,-3.12648,-1.96077,-0.370642,-0.201533,0.174601,1.40839,-0.61273,
0.0605406,0.217954,-0.134124,0.418794,0.0908872,-3.12648,-1.99461,-0.401539,-0.224853,0.167181,1.45399,-0.556985,
0.0605406,0.217954,-0.134124,0.418794,0.0908872,-3.12648,-2.01472,-0.424212,-0.259111,0.15312,1.50402,-0.496627,
0.0605406,0.217954,-0.134124,0.418794,0.0908872,-3.12648,-2.04778,-0.44216,-0.300212,0.148636,1.55712,-0.446989,
0.0605406,0.217954,-0.134124,0.418794,0.0908872,-3.12648,-2.06296,-0.451141,-0.352148,0.135218,1.61388,-0.39002,
0.0605406,0.217954,-0.134124,0.418794,0.0908872,-3.12648,-2.10146,-0.454727,-0.412024,0.138524,1.67496,-0.349456,
0.0605406,0.217954,-0.134124,0.418794,0.0908872,-3.12648,-2.01622,-0.448861,-0.487612,0.05847,1.73654,-0.238325,
0.0605406,0.217954,-0.134124,0.418794,0.0908872,-3.12648,-2.1739,-0.435129,-0.575872,0.150768,1.81697,-0.270887,
0.0464102,0.21069,-0.115833,0.416688,0.102203,-3.10618,-1.70207,-0.556441,-0.411514,-0.175967,1.77067,0.0248091,
0.0279598,0.204771,-0.104628,0.423852,0.113407,-3.08488,-1.73277,-0.642609,-0.394615,-0.169291,1.82347,0.07612,
0.0275987,0.199362,-0.102036,0.443451,0.114402,-3.05823,-1.79584,-0.652237,-0.476487,-0.13876,1.87401,0.0971274,
0.0344508,0.211675,-0.115145,0.43842,0.0978437,-3.03675,-1.85058,-0.576777,-0.665323,-0.121905,1.97208,0.0968698,
0.046911,0.218567,-0.11288,0.427315,0.123055,-3.02392,-1.84584,-0.658926,-0.501329,-0.0944937,1.90906,0.173494,
0.0317155,0.211006,-0.122386,0.426855,0.138322,-3.00112,-1.83716,-0.656637,-0.571877,-0.110457,1.95648,0.182117,
0.0368754,0.199474,-0.117568,0.438951,0.139562,-2.97282,-1.89058,-0.615742,-0.716423,-0.0689805,2.03094,0.209928,
0.0379016,0.193444,-0.134356,0.466181,0.145398,-2.96676,-1.91347,-0.521199,-0.908277,-0.053234,2.09039,0.196255,
0.0543305,0.209284,-0.134406,0.487134,0.140393,-2.95465,-1.90104,-0.605682,-0.782883,-0.0431178,2.03554,0.267543,
0.0458221,0.197333,-0.137872,0.497263,0.155059,-2.93044,-1.89893,-0.608736,-0.829804,-0.0438849,2.05395,0.281512,
0.0415691,0.213386,-0.140548,0.511313,0.176137,-2.91605,-1.8274,-0.80566,-0.508003,-0.0772068,1.91635,0.348936,
0.0415691,0.213386,-0.140548,0.511313,0.176137,-2.91605,-1.8274,-0.80566,-0.508003,-0.0772068,1.91635,0.348936,
0.0436035,0.221382,-0.134204,0.507643,0.186106,-2.88588,-1.78458,-0.934553,-0.311751,-0.0933562,1.83505,0.401188,
0.0598251,0.215345,-0.1222,0.496429,0.174193,-2.86539,-1.79919,-0.937073,-0.280121,-0.0746459,1.79691,0.396822,
0.0737361,0.213269,-0.128187,0.516365,0.179813,-2.84374,-1.80089,-0.960628,-0.227639,-0.0581681,1.72891,0.407484,
0.0990355,0.214681,-0.135223,0.514127,0.171,-2.82483,-1.84279,-0.904303,-0.300567,-0.00761654,1.73961,0.422992,
0.113989,0.222455,-0.143722,0.532939,0.166579,-2.80479,-1.85057,-0.916441,-0.312269,0.0133678,1.74082,0.471595,
0.114608,0.244564,-0.138576,0.532742,0.143911,-2.79469,-1.82567,-0.967375,-0.302872,-0.00490591,1.79232,0.536415,
0.126557,0.253203,-0.13287,0.519945,0.136936,-2.76883,-1.82391,-1.00091,-0.27572,0.0142655,1.8059,0.591537,
0.115687,0.251772,-0.142368,0.506328,0.129554,-2.74273,-1.83476,-0.961827,-0.398225,0.00186577,1.87298,0.583817,
0.106758,0.230819,-0.131762,0.518736,0.113523,-2.73328,-1.87603,-0.839261,-0.707204,0.0338893,2.04703,0.614396,
0.117557,0.226014,-0.119849,0.504283,0.124118,-2.71029,-1.86832,-0.935805,-0.517659,0.0473658,1.95256,0.631434,
0.123118,0.228061,-0.131122,0.513125,0.118539,-2.68096,-1.86986,-0.947977,-0.523017,0.0464434,1.93095,0.634722,
0.14087,0.223225,-0.123115,0.511266,0.122439,-2.65432,-1.87401,-0.986378,-0.46685,0.0897168,1.90896,0.693369,
0.15986,0.220696,-0.125841,0.504269,0.122764,-2.62771,-1.87941,-0.971816,-0.484052,0.135805,1.90806,0.740453,
0.169383,0.219495,-0.120169,0.507195,0.133645,-2.59804,-1.86449,-1.04952,-0.390272,0.16617,1.88124,0.810554,
0.168285,0.218873,-0.126468,0.512649,0.13559,-2.56553,-1.85508,-1.06053,-0.446365,0.19372,1.92402,0.880268,
0.157232,0.221454,-0.133875,0.528311,0.12581,-2.5409,-1.85637,-1.08157,-0.496827,0.17779,1.95322,0.893784,
0.16624,0.207819,-0.116891,0.53179,0.129764,-2.51749,-1.86098,-1.16312,-0.372311,0.191246,1.88761,0.901168,
0.161504,0.210639,-0.0997749,0.514953,0.147412,-2.50289,-1.83682,-1.24336,-0.297186,0.219991,1.91455,0.987629,
0.146339,0.209265,-0.0925349,0.515826,0.14433,-2.47396,-1.83994,-1.2957,-0.310484,0.208868,1.95167,1.01432,
0.149994,0.208398,-0.10884,0.500724,0.119982,-2.46843,-1.84887,-1.10259,-0.618615,0.250617,2.07486,1.05404,
0.166631,0.218534,-0.0970701,0.497804,0.114735,-2.4444,-1.82503,-1.21706,-0.452143,0.280101,2.01622,1.11663,
0.172776,0.216469,-0.0861616,0.492243,0.109079,-2.41427,-1.82653,-1.29152,-0.361384,0.279652,1.97815,1.12118,
0.160207,0.200875,-0.0813755,0.494369,0.104077,-2.38824,-1.84591,-1.26309,-0.477175,0.2851,2.03314,1.13715,
0.141279,0.207451,-0.090739,0.504788,0.09356,-2.36767,-1.86039,-1.28436,-0.514698,0.229307,2.05244,1.08864,
0.125639,0.21485,-0.0955291,0.510956,0.103923,-2.3419,-1.85732,-1.35382,-0.490681,0.216647,2.06925,1.11525,
0.126834,0.209292,-0.090242,0.494196,0.111619,-2.31487,-1.85957,-1.39356,-0.44162,0.221254,2.05159,1.12449,
0.138071,0.212183,-0.0996207,0.502166,0.0952023,-2.29087,-1.85684,-1.37199,-0.50073,0.259158,2.06038,1.17395,
0.144384,0.200493,-0.107731,0.486741,0.112022,-2.27168,-1.8483,-1.32734,-0.557721,0.319015,2.06779,1.2359,
0.14006,0.199569,-0.0964748,0.47221,0.0979124,-2.2477,-1.86657,-1.36761,-0.515088,0.267548,2.05605,1.17614,
0.158217,0.195765,-0.104169,0.466765,0.0988035,-2.22128,-1.85575,-1.37837,-0.482013,0.319151,2.01374,1.22157,
0.159512,0.19198,-0.11357,0.45643,0.0944156,-2.19127,-1.86292,-1.35896,-0.520622,0.320094,2.01073,1.21456,
